prompt_id,model,question,condition,domain,pairwise,pragmatic_relevance,ctx_q_cosine,answer_multiplicity,answer_multiplicity_sd,eas_mean,eas_sd,eas_slope,eas_skew,eas_sparsity,eas_early,eas_mid,eas_late,eas_final_quarter,beam_score_entropy,beam_score_raw_std,beam_score_raw_range,beam_first_divergence_position,beam_length_mean,beam_length_sd,beam_sbert_cosine,caa_mean_l2,caa_mean_cosine,displacement_cosine_vs_direct,caa_per_layer_l2,caa_per_layer_cosine,beam_per_layer_cosine,h_fb_thirds,log_h_fb_thirds,h_fb_quintile,log_h_fb_quintile,halflife_rel,peak_pos_rel,peak_rate_pos,slope,mean_H,seq_len,median_pos_rel,p25_pos_rel,p75_pos_rel,exp_H0,exp_k,exp_Hasymp,exp_rmse,Qb1,Qb2,Qb3,Qb4,Qb5,shape_PC1,shape_PC2,shape_PC3
11,Qwen,3,implicature_information,natural,3b,3.75,0.4126060605049133,2.78,1.39,0.3524267615287896,0.0499373656754188,-0.0005120872638412,-0.0209672026710286,0.4335570469798657,0.3467870222330093,0.3944420548677445,0.3153088492398359,0.2804343355329413,2.296576965445017,0.1128080633280982,0.344394891578704,0,98.6,35.2822901751006,0.7125703692436218,24.29474055355993,0.9748660634303916,0.705538848350788,0.000000;1.201265;1.754336;2.581377;3.216101;5.048509;6.627219;6.555551;6.961537;9.110616;9.641981;10.064270;10.944538;11.900000;13.404193;14.933218;16.131516;16.763601;18.317587;20.450628;25.762794;34.046066;41.054367;52.361080;64.657730;80.371361;99.615753;121.070282;0.000000,1.000000;0.994054;0.993519;0.990926;0.986102;0.977617;0.978591;0.979849;0.977880;0.969139;0.976773;0.976557;0.978438;0.975574;0.976243;0.971175;0.968453;0.966598;0.967543;0.970838;0.966581;0.963199;0.961515;0.958296;0.958942;0.961598;0.961507;0.963609;1.000000,0.858011;0.946859;0.959987;0.956081;0.997075;0.997581;0.997412;0.996934;0.995978;0.995549;0.994837;0.994460;0.994485;0.994142;0.993611;0.993093;0.992939;0.992034;0.991336;0.990523;0.985594;0.982481;0.974264;0.969884;0.968362;0.959074;0.961711;0.955784;0.751257,0.5566969553696433,-0.6133443273845179,0.3877158067697273,-1.017326971239418,0.38466666666666666,0.0,0.0,-0.0035102524083737165,0.428136628,150.0,0.49300000000000005,0.07866666666666666,0.6746666666666667,6.071635371722229,49.99999999999993,0.29299693260348414,0.7907736764197687,0.7352724833333334,0.35569829333333336,0.39309695666666666,0.36764303,0.28897237666666664,-1.4469463726175968,1.083245801252739,0.25596709443758614
12,Qwen,3,stochastic_information,natural,3c,1.5,0.2968961596488952,2.78,1.39,0.3286420788566271,0.0621755266998299,4.767731278359744e-05,-0.0009324740706392,0.416,0.3061659386157989,0.352425399005413,0.3273348989486694,0.3364678389147708,2.298238997547392,0.0962495741875954,0.3199514540036519,0,116.6,4.476605857119878,0.7763264179229736,47.33512497359309,0.9503829273684272,0.621849572864072,0.000000;1.176638;1.579566;2.205050;2.758675;4.615637;6.128596;6.059338;6.236402;8.185203;8.504350;9.009336;10.025247;12.202221;14.741355;16.667841;18.669567;21.754423;24.922398;34.146183;46.958736;61.078396;70.510132;88.912216;112.531639;134.099716;162.358978;194.759613;291.921173,1.000000;0.994225;0.994792;0.993459;0.989795;0.981294;0.981714;0.982813;0.982294;0.975380;0.982233;0.981256;0.981902;0.973628;0.971121;0.963923;0.957448;0.943301;0.939435;0.916479;0.886019;0.877203;0.881889;0.874365;0.868949;0.888918;0.894488;0.902781;1.000000,0.957290;0.990440;0.991006;0.990189;0.998913;0.998966;0.998965;0.998780;0.997996;0.997376;0.996164;0.995705;0.995620;0.995169;0.994692;0.994658;0.994551;0.994139;0.993842;0.993493;0.992640;0.990928;0.987178;0.985813;0.986923;0.987962;0.988737;0.988913;0.945546,1.1878640476191542,0.0887164225312735,1.2708732209478448,0.08206338150920574,0.4806666666666667,0.6026666666666667,0.5570469798657719,4.76773664607308e-05,0.328642082,150.0,0.49700000000000005,0.278,0.7606666666666666,0.3078708295311045,0.8505947254139828,4.182327159286407,0.4353947450809928,0.28447100999999997,0.38188804333333337,0.35990714333333335,0.29250987333333334,0.32443434,-2.399224135533473,-0.14920972405638777,1.4699736213149233
13,Qwen,4,no_context,natural,0,,,1.67,0.71,0.3855477021336863,0.1058881407918989,0.0009203494209464,-0.0049616573345578,0.4277749096541042,0.4006254372894764,0.383903626948595,0.3719315475955301,0.392436895323427,2.289011419221598,0.1660078016504192,0.50077343121171,0,65.3,50.562931085924994,0.6972360610961914,0.0,1.0000000041106651,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.749684;0.919394;0.929868;0.927682;0.993550;0.994941;0.994637;0.993544;0.992494;0.991499;0.989275;0.989034;0.989124;0.988921;0.988078;0.986887;0.986124;0.984512;0.983148;0.981923;0.970431;0.963977;0.951177;0.934558;0.927615;0.910726;0.906711;0.912764;0.556142,0.5645270747752169,-0.7433298232357913,0.4659300942095347,-0.9509015701257404,0.38180952380952377,0.0,0.0,-0.03501722469550737,0.5358510294285714,136.4,0.48342857142857143,0.10047619047619047,0.6491428571428571,6.619888380778417,49.99999999999994,0.3314359442251204,0.7812599562698567,1.1168786699999997,0.38507568999999997,0.43535832333333335,0.3257581366666667,0.39386880333333335,-0.21505247347007553,2.1391138435012347,-0.41709180770724175
14,Qwen,4,direct_information,natural,4a,4.63,0.4317409694194793,1.67,0.71,0.3874756623378438,0.056909116884531,-0.0001091651960645,-0.0177279463729397,0.4598297593714192,0.4057777828531606,0.3873625167267663,0.3697644547774241,0.3447236419793521,2.2941542603007914,0.1347362531237648,0.472474678394695,0,89.5,34.01837738634811,0.7759672403335571,38.81619928623068,0.951566823597612,1.0000000041106651,0.000000;1.116636;1.546067;2.371352;2.967288;4.232270;5.410934;5.173099;5.416391;6.720025;7.646422;8.448893;9.497582;10.091451;14.387956;16.597673;17.414104;19.477112;20.831638;23.635160;34.982914;51.476181;69.853935;102.032295;123.744423;150.838943;191.005890;218.753143;0.000000,1.000000;0.994930;0.995663;0.993291;0.988864;0.984736;0.985123;0.986670;0.985281;0.980835;0.984394;0.983070;0.982228;0.979729;0.969771;0.964698;0.963242;0.955519;0.957655;0.961825;0.938912;0.910236;0.883326;0.840795;0.838174;0.858941;0.854272;0.873258;1.000000,0.913619;0.978046;0.980367;0.979495;0.997377;0.997877;0.997772;0.997350;0.996695;0.996066;0.994774;0.994674;0.994706;0.994711;0.994138;0.993610;0.993239;0.992510;0.991979;0.991430;0.988036;0.985465;0.981493;0.977911;0.976887;0.977384;0.977953;0.980101;0.854389,0.544511166262649,-0.6346768841639451,0.4386579619882188,-0.8839267646432629,0.3619047619047619,0.0,0.0,-0.006620223632485061,0.4825185145714285,139.2,0.4871428571428572,0.09104761904761906,0.666952380952381,6.4523367941074286,49.99999999999998,0.3284704107184321,0.8073610907661939,0.8962359111111111,0.3636883411111111,0.39152945333333333,0.3775332708333333,0.37538145083333335,-0.7042061839544939,1.2491156945375435,-0.3038281717366877
15,Qwen,4,implicature_information,natural,4b,4.25,0.2810074985027313,1.67,0.71,0.3005664757381517,0.0540866519741506,-7.911323779107569e-06,-0.0164714728181609,0.3861533027198869,0.3227397385239601,0.3124878923159379,0.2662609205258136,0.2474418177887013,2.301094932057084,0.0541672415933731,0.1975959252441923,0,102.4,27.767607026893767,0.7616833448410034,24.126550127720012,0.9774394117552658,0.7153434404011431,0.000000;1.194450;1.641850;2.492797;2.995834;4.523361;6.027194;5.734924;5.824686;7.140711;7.984090;8.819187;9.572466;10.246883;11.677125;13.329452;13.872377;14.678223;16.446341;18.254038;25.107801;32.186462;40.844345;56.837959;70.731522;84.919907;104.049019;122.536949;0.000000,1.000000;0.994225;0.994816;0.992457;0.988792;0.982716;0.981612;0.983631;0.983026;0.978393;0.982922;0.981229;0.981733;0.979243;0.980208;0.977728;0.976834;0.974754;0.973565;0.977534;0.969779;0.965937;0.961790;0.952348;0.950422;0.958274;0.959799;0.961976;1.000000,0.939682;0.985733;0.984146;0.982384;0.997037;0.997661;0.997571;0.996984;0.996185;0.995217;0.993265;0.993095;0.993024;0.992923;0.992300;0.991760;0.991201;0.990233;0.989684;0.988987;0.984959;0.981865;0.976305;0.971438;0.970096;0.973006;0.974742;0.981626;0.834355,0.447146565038966,-0.8704411094400919,0.31798322914725025,-1.319742504269483,0.3105641025641026,0.0,0.0,-0.007208108130575134,0.398556945948718,138.9,0.4957179487179488,0.06389743589743589,0.6298461538461538,6.53086798663495,49.999999999999964,0.2388457955051529,0.7586786078151325,0.7874999408333332,0.34782165833333334,0.2902724033333333,0.33505779916666667,0.2275209776190476,-2.5248516872219384,1.7537456964932794,0.207428432271466
16,Qwen,4,stochastic_information,natural,4c,1.88,0.2555951178073883,1.67,0.71,0.3212176496883233,0.0397047797909555,-0.0008860928812203,-0.0397834784515113,0.4073333333333333,0.3546615466177463,0.3238804250657559,0.2851109773814678,0.2599798748759847,2.300372445942122,0.066066173799402,0.1970926379288237,1,114.3,7.746612162745724,0.8340422511100769,53.16635073875559,0.937545486565294,0.6696540446117006,0.000000;1.165855;1.591912;2.360298;2.898558;4.289808;5.967505;5.646788;5.601043;7.385254;7.926357;8.693935;9.407628;10.544110;12.591041;14.906279;16.252169;19.579033;23.603716;34.530785;52.335201;69.397682;87.195465;111.699646;134.237686;162.870148;195.288010;229.400009;304.458252,1.000000;0.994399;0.995066;0.993095;0.989361;0.984250;0.982172;0.984140;0.984313;0.976861;0.983133;0.981822;0.982380;0.977898;0.977471;0.971947;0.968057;0.955149;0.944940;0.916582;0.856415;0.832503;0.813320;0.801356;0.803255;0.832465;0.847362;0.859109;1.000000,0.952295;0.990449;0.991052;0.990808;0.999045;0.999131;0.999102;0.998929;0.998431;0.998094;0.997871;0.997683;0.997570;0.997456;0.997275;0.997101;0.996985;0.996645;0.996379;0.996238;0.995427;0.994256;0.992459;0.991428;0.991487;0.992347;0.992565;0.992421;0.886973,0.8085294601884122,-0.26178723864178205,0.6104245767514282,-0.5107075816315246,0.4546666666666666,0.3953333333333333,0.4899328859060403,-0.0008860927210987159,0.32121765666666663,150.0,0.4966666666666667,0.2053333333333333,0.6906666666666667,0.4189973367719193,2.8770273649906697,0.1469736413328885,0.4326033006286639,0.4139663566666666,0.3147471433333333,0.2940437133333333,0.3303920566666667,0.2529390133333333,-3.1353574856086217,0.2767577198582777,0.5566348176893866
17,Qwen,5,no_context,economic,0,,,3.78,0.83,0.3864106208486044,0.1009249030809535,0.0011364044862348,0.03717113684308,0.4348993288590604,0.3374716503620148,0.3357882900834082,0.4880037853912432,0.4704169393370027,2.2866288069815663,0.1917461263061927,0.6426901647448539,0,83.3,51.54425283191134,0.7123495936393738,0.0,0.9999999917786696,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.793003;0.937506;0.950510;0.945963;0.996219;0.996960;0.996773;0.996132;0.995109;0.994593;0.994062;0.993674;0.993694;0.993409;0.992830;0.992462;0.992254;0.991141;0.990366;0.989348;0.982853;0.978294;0.971014;0.958061;0.954252;0.942335;0.935908;0.930692;0.597709,0.8730149305236774,-0.16510229753069938,0.6424179100061203,-0.46434321622371044,0.45599999999999996,0.0,0.0,-0.001885509777323448,0.4618939253333333,150.0,0.4963333333333334,0.094,0.754,6.097581154187111,49.99999999999999,0.3269412850506421,0.8138815186613522,0.7702554333333334,0.26000156666666674,0.35296574333333336,0.4431163866666667,0.4831304966666667,-0.8293503892593052,-0.232508497350899,-1.703736333482328
18,Qwen,5,direct_information,economic,5a,4.25,0.5217922925949097,3.78,0.83,0.3707541636972619,0.0818790645472657,0.0013075429211613,0.0378408016935329,0.4389261744966443,0.2891538870930671,0.3992803173065186,0.4249114320594437,0.4346233151460948,2.2908711246496427,0.1623886991575338,0.5212365098421772,0,85.7,50.93338787082595,0.7684862613677979,26.08682447466357,0.9738444172102828,1.0000000267193234,0.000000;0.903303;1.290500;1.873130;2.417963;3.495496;4.481746;4.753481;5.457067;7.448327;8.068624;8.526149;9.051583;9.380069;12.818040;13.949415;14.672899;16.442120;17.818066;20.921978;29.345905;43.023663;49.922241;65.880379;76.848686;87.608818;110.726677;129.391586;0.000000,1.000000;0.996306;0.996484;0.995246;0.992272;0.988430;0.990137;0.988948;0.985611;0.978819;0.983716;0.983341;0.984831;0.982845;0.978516;0.974807;0.974424;0.967856;0.969191;0.969293;0.957560;0.940464;0.942156;0.934054;0.938463;0.949447;0.945597;0.952672;1.000000,0.869088;0.968642;0.974811;0.974837;0.997895;0.998229;0.998134;0.997770;0.997085;0.996616;0.996184;0.995957;0.995848;0.995678;0.995086;0.994843;0.994558;0.993918;0.993472;0.992225;0.988931;0.985714;0.980960;0.976991;0.975033;0.972768;0.971910;0.969967;0.767330,0.8208616368754219,-0.226992225331529,0.632355033500853,-0.5000539743522878,0.47866666666666663,0.0,0.0,-0.001721918762789468,0.446341842,150.0,0.516,0.11733333333333336,0.748,6.0777322251141275,49.999999999999986,0.3114920941130703,0.8017332086683794,0.7023598333333334,0.2752374633333333,0.39337422,0.4230620366666667,0.4376756566666667,-0.9297803789029612,-0.1834860131730716,-1.1513205003131726
19,Qwen,5,implicature_information,economic,5b,3.13,0.2952487766742706,3.78,0.83,0.3333185083270073,0.0213389164800269,0.0009742608722662,0.0331074097890789,0.4153333333333333,0.2809871821403503,0.3243574137091637,0.3946109291315078,0.3837213225270572,2.2995788559355783,0.0795703121113191,0.2888062491454184,0,122.4,2.727636339397171,0.8595778346061707,30.68881969616331,0.9803686902440828,0.6320542158751652,0.000000;0.991279;1.484420;2.067173;2.707105;3.902591;5.201629;5.332922;6.089637;8.315456;8.684242;9.646087;10.136166;10.565032;12.492690;13.200744;14.214977;14.890800;16.708494;18.660419;23.860023;30.556780;36.332706;47.861050;55.585472;64.649300;79.383347;93.975433;292.479797,1.000000;0.995578;0.995256;0.994205;0.990314;0.985612;0.986303;0.986072;0.982095;0.973272;0.980696;0.978627;0.980963;0.978721;0.979575;0.977553;0.976137;0.973649;0.972807;0.975563;0.972111;0.970539;0.969836;0.965720;0.968535;0.972939;0.972612;0.975402;1.000000,0.969723;0.992688;0.993775;0.993235;0.999277;0.999341;0.999335;0.999185;0.998619;0.998292;0.997925;0.997725;0.997689;0.997598;0.997232;0.997217;0.997148;0.996916;0.996784;0.996466;0.995882;0.994894;0.993157;0.991906;0.992375;0.993353;0.993612;0.993610;0.975286,1.4709465974867235,0.3398520569925021,1.2424852788319298,0.14944383108114787,0.5566666666666668,0.4959999999999999,0.5375838926174497,0.0009742607831459173,0.33331850533333335,150.0,0.4966666666666667,0.3066666666666667,0.784,0.2157358242296424,4.530431788366412,8.213965504883973,0.4469839594528632,0.32933339,0.21189596333333335,0.3779662933333333,0.36015434,0.38724254,-2.544813105425628,-1.1952452860480685,-0.7638173543345457
20,Qwen,5,stochastic_information,economic,5c,2.5,0.2727008461952209,3.78,0.83,0.2888354631265004,0.0097527462785058,0.0009676603969348,0.0384289968090589,0.3786666666666666,0.254654007434845,0.2556181913018227,0.3562341906428337,0.3563441677313102,2.298757214404947,0.0895842447164338,0.2829840782471,5,120.6,4.24735211631906,0.8235805034637451,33.60594094416191,0.974209867674729,0.6132398319655451,0.000000;0.897561;1.331986;1.948760;2.590342;3.748658;5.050497;5.153557;5.964407;8.450504;9.084906;10.196673;10.692719;11.137969;13.628358;14.908976;16.750500;18.441406;20.186880;25.618773;34.370312;41.315250;45.313007;54.907272;63.448376;71.731766;85.475784;101.572639;290.654449,1.000000;0.996368;0.996214;0.994815;0.991105;0.986637;0.987316;0.987000;0.982788;0.972495;0.979022;0.976090;0.978820;0.975690;0.975546;0.971852;0.966624;0.960075;0.960364;0.953419;0.941545;0.945680;0.952764;0.954618;0.958589;0.966561;0.968694;0.971395;1.000000,0.966429;0.992122;0.993308;0.992719;0.999243;0.999293;0.999284;0.999123;0.998542;0.998152;0.997799;0.997570;0.997547;0.997403;0.997120;0.997128;0.997053;0.996779;0.996626;0.996262;0.995702;0.994779;0.993023;0.991896;0.992496;0.993489;0.993797;0.993814;0.966140,1.4615886048482474,0.341481655395621,1.3063523990315864,0.19294556327074913,0.5813333333333334,0.6326666666666666,0.7208053691275167,0.0009676605440241785,0.288835458,150.0,0.4966666666666667,0.28466666666666673,0.796,0.1593190850691035,7.781342841706092,10.321990218185858,0.4144236413180602,0.28561119999999995,0.20808798000000003,0.2485005,0.3612130766666667,0.3407645333333333,-3.624134699609709,-0.9935341167458693,-0.7336155505657158
21,Qwen,6,no_context,economic,0,,,3.78,0.83,0.3725814258392225,0.0696275587902046,0.0002517436291179,0.0064080887612122,0.4389261744966443,0.3530186118781567,0.3702956054210663,0.3948759507159797,0.4011845680443864,2.2946593343388813,0.1333117979951392,0.4883987507596612,0,85.4,43.54354142694414,0.6970692873001099,0.0,1.0000000328853214,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.775580;0.919837;0.930749;0.915588;0.994478;0.995561;0.995331;0.994463;0.993034;0.992367;0.991711;0.991441;0.991445;0.991161;0.990522;0.989612;0.989267;0.988145;0.987127;0.985994;0.976336;0.970498;0.960871;0.947970;0.934386;0.901431;0.851515;0.827294;0.543224,0.6805935103278395,-0.4034516094502935,0.5399991738829829,-0.6379327548635182,0.42000000000000004,0.0,0.0,-0.0027562580916485288,0.44815692733333334,150.0,0.4973333333333333,0.096,0.72,6.051666680554887,49.999999999999986,0.31397481121805304,0.8130292652726115,0.7542523099999999,0.34407166666666666,0.3756897866666667,0.36440481999999996,0.40236605333333336,-1.0650441291056418,0.6541828425200856,-0.30077020236857505
22,Qwen,6,direct_information,economic,6a,4.88,0.4727457463741302,3.78,0.83,0.393448939999478,0.0535922449447602,0.0010224544724448,0.0304565372275,0.4496644295302013,0.3349456695914269,0.4114044788479806,0.4348241762847317,0.4604005962610245,2.295881934918415,0.1103617974093866,0.375823785662651,0,100.9,35.11822888472595,0.7396401166915894,24.749439264165943,0.977968717443532,0.9999999979446674,0.000000;1.278905;1.648548;2.419474;2.965391;4.119443;5.508894;5.474020;5.874864;7.511628;7.697764;8.051222;9.129118;9.803816;11.704610;12.787416;13.127601;14.353522;15.576464;17.847597;26.062359;37.568779;44.405205;56.277863;67.674980;85.067810;109.329163;134.467285;0.000000,1.000000;0.993338;0.994458;0.992279;0.988438;0.984624;0.985418;0.985665;0.983721;0.978468;0.984788;0.985086;0.985360;0.982922;0.981703;0.979379;0.979564;0.975999;0.976786;0.978485;0.966772;0.954548;0.954537;0.951922;0.956044;0.960365;0.958296;0.962126;1.000000,0.865736;0.964064;0.969664;0.966931;0.997440;0.997897;0.997776;0.997359;0.996565;0.996122;0.995389;0.995165;0.995223;0.995016;0.994346;0.994021;0.993900;0.993164;0.992624;0.991882;0.988008;0.984622;0.978885;0.971770;0.969623;0.960863;0.958699;0.955010;0.694494,0.7758506862679505,-0.2739070869901212,0.6565466386945407,-0.451795734801243,0.45866666666666667,0.0,0.0,-0.001995331656162507,0.46888532599999994,150.0,0.4963333333333334,0.12733333333333335,0.7453333333333333,6.034303053045241,49.999999999999986,0.33561536523974833,0.8228209729453655,0.7073471433333334,0.3472486533333333,0.4160624299999999,0.4180542566666666,0.45571414666666665,-0.2974374816911116,0.017353561409278823,-0.4169237818277016
23,Qwen,6,implicature_information,economic,6b,4.38,0.3563880026340484,3.78,0.83,0.3953729956042047,0.0779256485712284,0.0012042505082311,0.0317879742908236,0.4557046979865772,0.3401285151541233,0.3879484903216362,0.4593209402293575,0.4675133771017978,2.296816277218797,0.1088058704334108,0.386609200388193,0,100.3,34.28133602997409,0.6389099955558777,23.19438196872843,0.9759214931520922,0.7673373304564377,0.000000;1.335735;1.756041;2.593870;3.215747;4.642616;6.437948;6.548359;6.998128;8.870112;9.448621;10.368527;11.811606;12.830618;14.086064;14.696800;15.416141;16.848442;18.400654;21.033484;27.808889;35.499756;40.781673;50.201462;60.131577;74.615135;88.816872;107.442200;0.000000,1.000000;0.992741;0.993744;0.991155;0.986397;0.980552;0.979944;0.979422;0.976800;0.969772;0.976763;0.975240;0.975664;0.970504;0.973396;0.972650;0.971697;0.967270;0.967577;0.969988;0.962112;0.959472;0.961794;0.961955;0.965572;0.970260;0.972912;0.976371;1.000000,0.814682;0.920651;0.937753;0.927209;0.995059;0.996102;0.995923;0.994914;0.993416;0.992787;0.992135;0.992045;0.992244;0.991778;0.991268;0.990533;0.990366;0.989469;0.988401;0.987796;0.980294;0.974760;0.964932;0.951486;0.945342;0.933226;0.940095;0.938135;0.581348,0.8264830764034772,-0.23660936898667922,0.6648792292102541,-0.43968472415592635,0.43600000000000005,0.0,0.0,-0.0018166378255033676,0.4707965580000001,150.0,0.5076666666666668,0.13533333333333333,0.7593333333333333,5.968579407943684,49.99999999999999,0.33914618708536126,0.8257922740208862,0.6934423833333334,0.3462360933333334,0.4263783033333334,0.4310952166666667,0.4568307933333332,-0.17936200434408026,-0.10260085022166235,-0.4186847544429861
24,Qwen,6,stochastic_information,economic,6c,1.25,0.2509971857070923,3.78,0.83,0.3584722623725732,0.0380803813879442,0.0009350169330015,0.0293427988860433,0.432,0.3112166451215744,0.3496780243515968,0.4145221176445484,0.4182400322666294,2.300784336728732,0.0600939339163577,0.1815794103344281,0,119.7,2.6476404589747453,0.8174155354499817,49.90220840634971,0.9508826301015656,0.6425876997668167,0.000000;1.224894;1.554726;2.120506;2.585013;3.958467;5.389219;5.312943;5.582482;7.181750;7.621021;8.545183;9.600702;11.253098;12.891564;14.141755;15.544159;17.898281;20.895397;31.341208;46.297665;62.353939;75.843292;94.047249;119.768333;150.872650;183.252380;228.664719;301.421448,1.000000;0.993953;0.995144;0.994047;0.991252;0.986006;0.985814;0.986485;0.985292;0.980592;0.985075;0.983381;0.983793;0.977496;0.977752;0.975109;0.971206;0.963135;0.957934;0.932573;0.891184;0.871128;0.862777;0.859603;0.853386;0.868275;0.877879;0.885324;1.000000,0.958582;0.991091;0.991824;0.991778;0.999176;0.999269;0.999267;0.999112;0.998569;0.998217;0.997712;0.997642;0.997627;0.997548;0.997217;0.997196;0.997143;0.996884;0.996777;0.996483;0.995786;0.994641;0.992406;0.990891;0.991312;0.991979;0.992263;0.992231;0.937584,1.3687273469436987,0.2942905044622763,1.4544816587895857,0.35189539200644027,0.544,0.6473333333333333,0.5261744966442953,0.0009350169618205251,0.35847226266666665,150.0,0.49700000000000005,0.29999999999999993,0.7913333333333332,0.2333774477037427,6.687039482726826,8.612872919112949,0.471093206938507,0.30533075333333326,0.32292767,0.3566208066666666,0.37492497,0.43255711333333335,-1.735668665741116,-1.0817959544502505,0.24926288575895436
25,Qwen,7,no_context,social,0,,,4.22,0.83,0.4360534893586331,0.0861113373757097,0.0009894704168729,0.0269784498289184,0.5053691275167786,0.3752965310215949,0.4687014588415622,0.4647361310464996,0.4876870665503175,2.285276855100388,0.199329088072249,0.6461793462807933,0,98.8,45.47922602683559,0.7901642918586731,0.0,0.9999999938340024,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.831367;0.944605;0.956791;0.954558;0.997045;0.997623;0.997433;0.996950;0.996049;0.995722;0.995765;0.995662;0.995693;0.995539;0.995344;0.995019;0.994732;0.994148;0.993572;0.992651;0.988363;0.985464;0.979892;0.973749;0.965742;0.961236;0.951983;0.949178;0.739445,0.7974132549127024,-0.2463399195027091,0.6965760057428023,-0.38559745451870425,0.45066666666666677,0.0,0.0,-0.002016374309791558,0.5112058566666666,150.0,0.497,0.14666666666666664,0.7353333333333333,6.052381250231276,49.99999999999999,0.3785164044411042,0.8205481250680975,0.72805283,0.4315339033333333,0.44563329666666673,0.44902238999999994,0.5017868633333334,0.8189744891013676,0.04749636100371776,0.24897102532802104
26,Qwen,7,direct_information,social,7a,4.13,0.4624421298503876,4.22,0.83,0.5313919701132199,0.1601145858301654,0.0003425515344078,0.0026523111057119,0.5449664429530201,0.5142666911482812,0.5438688370585442,0.536135247684255,0.5710975176017535,2.2923773403077967,0.1506296256780796,0.6007585188994806,0,105.7,32.45319706901001,0.8361130356788635,34.29358220100403,0.958664737898728,1.0000000082213305,0.000000;1.179070;1.572834;2.275429;2.712883;3.756180;5.195820;5.216213;5.571122;7.448818;8.545423;9.116697;10.121352;11.371508;14.592358;15.927114;16.501287;18.430931;20.212069;23.041166;37.701923;51.981758;65.079124;86.934021;103.815681;126.358749;156.941132;182.913223;0.000000,1.000000;0.994265;0.995033;0.993388;0.990467;0.986895;0.986743;0.986836;0.985054;0.978678;0.981317;0.980573;0.981038;0.977001;0.971592;0.966996;0.966890;0.959978;0.961334;0.962666;0.928454;0.906452;0.899508;0.880318;0.884478;0.892573;0.893491;0.909262;1.000000,0.917859;0.981897;0.983598;0.983149;0.998562;0.998776;0.998738;0.998498;0.997925;0.997543;0.997300;0.997151;0.997172;0.997065;0.996812;0.996685;0.996546;0.996172;0.995885;0.995254;0.993558;0.991792;0.989408;0.987014;0.986137;0.984792;0.984363;0.983617;0.835261,0.723047551372188,-0.3419650488581653,0.6407267474199225,-0.47853320947690514,0.438,0.0,0.0,-0.002625185138717288,0.6059087313333333,150.0,0.48900000000000005,0.14533333333333337,0.7300000000000001,6.089247084668896,49.99999999999999,0.47460425017856955,0.8619934605867652,0.9010455666666667,0.5005482833333333,0.5288419133333333,0.5113240666666667,0.5877838266666667,2.7587172539402443,0.16936742165543253,0.30626603886566
