model,pooling,layer,standardised,condition,mean_cos,ci_lo,ci_hi
deepseek,mean_pool_hs,18,True,II,0.007979094982147217,0.019422730430960655,0.019453515341358092
deepseek,mean_pool_hs,18,True,SI,0.03845374286174774,0.03933708369731903,0.03938999034268238
deepseek,mean_pool_hs,19,False,DI,0.9907175898551941,0.9896894196487335,0.991425508044397
deepseek,mean_pool_hs,19,False,II,0.984323263168335,0.9820257053154828,0.9855804057753301
deepseek,mean_pool_hs,19,False,SI,0.9866746664047241,0.9843373390565537,0.9880079876880328
deepseek,mean_pool_hs,19,True,DI,0.11136428266763687,0.10532171279192647,0.10556679999028686
deepseek,mean_pool_hs,19,True,II,0.0044363876804709435,0.01534441951662302,0.015390107742751215
deepseek,mean_pool_hs,19,True,SI,0.035778772085905075,0.03735493868589401,0.03740607322053982
deepseek,mean_pool_hs,20,False,DI,0.9877405762672424,0.9863323872446567,0.9887124302846239
deepseek,mean_pool_hs,20,False,II,0.9793446660041809,0.9764726448538265,0.9809124984253736
deepseek,mean_pool_hs,20,False,SI,0.9825897216796875,0.9789416581302182,0.9845045416999436
deepseek,mean_pool_hs,20,True,DI,0.10676898062229156,0.0985735207796313,0.09929759830545641
deepseek,mean_pool_hs,20,True,II,0.0020545809529721737,0.014002012088894861,0.01404555485561076
deepseek,mean_pool_hs,20,True,SI,0.028983138501644135,0.032786499708891,0.03284474444324332
deepseek,mean_pool_hs,21,False,DI,0.984360933303833,0.9825201162640044,0.9854203988654006
deepseek,mean_pool_hs,21,False,II,0.9735507965087891,0.9700844151377314,0.9751954985234952
deepseek,mean_pool_hs,21,False,SI,0.9775298237800598,0.9725910376201087,0.9800790618670607
deepseek,mean_pool_hs,21,True,DI,0.1012791097164154,0.09605342894792558,0.09605768057171746
deepseek,mean_pool_hs,21,True,II,0.00140125781763345,0.013537288643419763,0.0135854976228177
deepseek,mean_pool_hs,21,True,SI,0.025867313146591187,0.029633190482854933,0.02971259257781246
deepseek,mean_pool_hs,22,False,DI,0.9805616140365601,0.9784319793321967,0.9818969999247248
deepseek,mean_pool_hs,22,False,II,0.9677048325538635,0.9631633003311884,0.9700097707713526
deepseek,mean_pool_hs,22,False,SI,0.9727743864059448,0.9673858843186338,0.97565893608557
deepseek,mean_pool_hs,22,True,DI,0.09862300008535385,0.0941665172576905,0.09424086880526847
deepseek,mean_pool_hs,22,True,II,-0.001994392368942499,0.011526007205247973,0.01156978772888488
deepseek,mean_pool_hs,22,True,SI,0.024557780474424362,0.028878889977932077,0.028963320753895717
deepseek,mean_pool_hs,23,False,DI,0.9762742519378662,0.9735305604485516,0.9776860496883386
deepseek,mean_pool_hs,23,False,II,0.9593755602836609,0.9544554623549347,0.9621839816945844
deepseek,mean_pool_hs,23,False,SI,0.9652814865112305,0.9586702718197158,0.9686788133756322
deepseek,mean_pool_hs,23,True,DI,0.10686904191970825,0.09889718890190224,0.09959647359494535
deepseek,mean_pool_hs,23,True,II,-0.0011319125769659877,0.013279271312057975,0.013285106647304206
deepseek,mean_pool_hs,23,True,SI,0.025167260318994522,0.029428243637085363,0.029525317055276324
deepseek,mean_pool_hs,24,False,DI,0.9729901552200317,0.9699207335084811,0.9745142370714791
deepseek,mean_pool_hs,24,False,II,0.9546146392822266,0.9505060885608546,0.9571066109754215
deepseek,mean_pool_hs,24,False,SI,0.9605417251586914,0.9535821734738508,0.9644184009863415
deepseek,mean_pool_hs,24,True,DI,0.11002537608146667,0.10326247662305964,0.10382906668298134
deepseek,mean_pool_hs,24,True,II,-4.36020054621622e-05,0.013999523594975475,0.01400912775909552
deepseek,mean_pool_hs,24,True,SI,0.026153309270739555,0.031077470630407802,0.031176553329784445
deepseek,mean_pool_hs,25,False,DI,0.9709169864654541,0.9674500121369691,0.9727739760799712
deepseek,mean_pool_hs,25,False,II,0.9519980549812317,0.948275033650935,0.9542240287638433
deepseek,mean_pool_hs,25,False,SI,0.9566425085067749,0.9498642414488604,0.960560068895194
deepseek,mean_pool_hs,25,True,DI,0.11275888234376907,0.10406652092934483,0.10554602871432216
deepseek,mean_pool_hs,25,True,II,-0.0003273103211540729,0.01427142694592476,0.014272276179937628
deepseek,mean_pool_hs,25,True,SI,0.029103344306349754,0.033142004162073926,0.0332494255943888
deepseek,mean_pool_hs,26,False,DI,0.9679799675941467,0.9641377416350664,0.9700466571312826
deepseek,mean_pool_hs,26,False,II,0.948767900466919,0.9451125482670928,0.9509608983592358
deepseek,mean_pool_hs,26,False,SI,0.952765166759491,0.9459159011384293,0.9567382911677473
deepseek,mean_pool_hs,26,True,DI,0.10928899049758911,0.10154869407415934,0.10323494745641704
deepseek,mean_pool_hs,26,True,II,-0.0005188315990380943,0.013388514518737802,0.013401004668983566
deepseek,mean_pool_hs,26,True,SI,0.028657864779233932,0.032805867493153215,0.03291298931112371
deepseek,mean_pool_hs,27,False,DI,0.9665653705596924,0.962803703925758,0.9686676578946493
deepseek,mean_pool_hs,27,False,II,0.9472855925559998,0.9437789548060032,0.9492752807554401
deepseek,mean_pool_hs,27,False,SI,0.9504106640815735,0.9432418107133015,0.9546478232032853
deepseek,mean_pool_hs,27,True,DI,0.11036814004182816,0.10348713397980037,0.10445851298617058
deepseek,mean_pool_hs,27,True,II,-0.0008877153741195798,0.013282990083098412,0.013283864058396775
deepseek,mean_pool_hs,27,True,SI,0.027766134589910507,0.03185211122036024,0.0319649083813164
deepseek,mean_pool_hs,28,False,DI,0.9667421579360962,0.9631572593820933,0.9687686074802366
deepseek,mean_pool_hs,28,False,II,0.9494947195053101,0.9469013848448896,0.9505670697801296
deepseek,mean_pool_hs,28,False,SI,0.9511924386024475,0.9461226079014963,0.9545376198858178
deepseek,mean_pool_hs,28,True,DI,0.10786861181259155,0.10317138582468126,0.10348052382491096
deepseek,mean_pool_hs,28,True,II,-0.00175301858689636,0.012894521467387676,0.01289592230771941
deepseek,mean_pool_hs,28,True,SI,0.026986991986632347,0.0313184857368477,0.031429327422797866
deepseek,mean_pool_hs,29,False,DI,0.9660629034042358,0.9623740701968281,0.9682924821702262
deepseek,mean_pool_hs,29,False,II,0.9487781524658203,0.9461128836351652,0.949587629657452
deepseek,mean_pool_hs,29,False,SI,0.9499744772911072,0.9446931450386962,0.953328129331573
deepseek,mean_pool_hs,29,True,DI,0.1120404303073883,0.10550142824649891,0.10580290109999813
deepseek,mean_pool_hs,29,True,II,0.0010687202448025346,0.015121440403163433,0.015122959536918732
deepseek,mean_pool_hs,29,True,SI,0.029823778197169304,0.03377622738480611,0.03387693468071136
deepseek,mean_pool_hs,30,False,DI,0.9790250062942505,0.9773346287148298,0.9798267397052536
deepseek,mean_pool_hs,30,False,II,0.9742130637168884,0.9735226043010972,0.9744335978179675
deepseek,mean_pool_hs,30,False,SI,0.9730383157730103,0.9704300528862703,0.9751627516897028
deepseek,mean_pool_hs,30,True,DI,0.0978395938873291,0.09027283638731941,0.09452100827706247
deepseek,mean_pool_hs,30,True,II,0.008891322650015354,0.016821391880512605,0.016876891242156515
deepseek,mean_pool_hs,30,True,SI,0.04156489297747612,0.045753829181194305,0.04578396258421165
deepseek_v2_lite,last_token_hs,0,False,DI,0.9999999403953552,0.9999999403953552,0.9999999403953552
deepseek_v2_lite,last_token_hs,0,False,II,0.9999999403953552,0.9999999403953552,0.9999999403953552
deepseek_v2_lite,last_token_hs,0,False,SI,0.9999999403953552,0.9999999403953552,0.9999999403953552
deepseek_v2_lite,last_token_hs,0,True,DI,0.0,0.0,0.0
deepseek_v2_lite,last_token_hs,0,True,II,0.0,0.0,0.0
deepseek_v2_lite,last_token_hs,0,True,SI,0.0,0.0,0.0
deepseek_v2_lite,last_token_hs,1,False,DI,0.9992325305938721,0.9990240038551622,0.9993607401847839
deepseek_v2_lite,last_token_hs,1,False,II,0.9990121722221375,0.9988622576163894,0.9991152759290074
deepseek_v2_lite,last_token_hs,1,False,SI,0.9991040825843811,0.9987966755546352,0.9992765784263611
deepseek_v2_lite,last_token_hs,1,True,DI,0.059080787003040314,0.03041080951969399,0.05565041750150821
deepseek_v2_lite,last_token_hs,1,True,II,0.01386676263064146,0.01506012957553263,0.015152177331027151
deepseek_v2_lite,last_token_hs,1,True,SI,0.019100530073046684,-0.00155594378289013,0.01802934173695507
deepseek_v2_lite,last_token_hs,2,False,DI,0.9963265657424927,0.9957933540901531,0.9966848078640469
deepseek_v2_lite,last_token_hs,2,False,II,0.9955784678459167,0.9951315335595201,0.9958150485113126
deepseek_v2_lite,last_token_hs,2,False,SI,0.9960593581199646,0.9955430240425682,0.9963499008753964
deepseek_v2_lite,last_token_hs,2,True,DI,0.06463130563497543,0.04370554927195277,0.055839483586264484
deepseek_v2_lite,last_token_hs,2,True,II,0.016510741785168648,0.015481463633477688,0.015510131744307133
deepseek_v2_lite,last_token_hs,2,True,SI,0.040118638426065445,0.025812789877892234,0.036919822125801444
deepseek_v2_lite,last_token_hs,3,False,DI,0.9963301420211792,0.9957143588274013,0.9967752364753528
deepseek_v2_lite,last_token_hs,3,False,II,0.9955365061759949,0.9948995058414454,0.995938023630336
deepseek_v2_lite,last_token_hs,3,False,SI,0.9961296319961548,0.9953683410637356,0.996522027613087
deepseek_v2_lite,last_token_hs,3,True,DI,0.08820314705371857,0.060672995586719534,0.08860210114403702
deepseek_v2_lite,last_token_hs,3,True,II,0.023049114271998405,0.02206089347600937,0.02207344420718551
deepseek_v2_lite,last_token_hs,3,True,SI,0.05700628459453583,0.033658754519531243,0.060371380302201745
deepseek_v2_lite,last_token_hs,4,False,DI,0.9929755330085754,0.9921432117472678,0.9934599312591179
deepseek_v2_lite,last_token_hs,4,False,II,0.9915501475334167,0.9905104484700072,0.992121277614545
deepseek_v2_lite,last_token_hs,4,False,SI,0.9925025105476379,0.9911572181154997,0.9932266597118994
deepseek_v2_lite,last_token_hs,4,True,DI,0.08390231430530548,0.05584065316943578,0.09123432319986198
deepseek_v2_lite,last_token_hs,4,True,II,0.01958373188972473,0.01673636212945286,0.01679916444904624
deepseek_v2_lite,last_token_hs,4,True,SI,0.027654582634568214,0.017849614843726228,0.021180236629577232
deepseek_v2_lite,last_token_hs,5,False,DI,0.99339759349823,0.9924945673529055,0.994020730016813
deepseek_v2_lite,last_token_hs,5,False,II,0.992120623588562,0.9912719870379849,0.9924701448154557
deepseek_v2_lite,last_token_hs,5,False,SI,0.9932628870010376,0.9923130584340255,0.9938366520905705
deepseek_v2_lite,last_token_hs,5,True,DI,0.10959148406982422,0.06504996172354767,0.12925946559801882
deepseek_v2_lite,last_token_hs,5,True,II,0.0263240747153759,0.02008463814855931,0.020543175814311938
deepseek_v2_lite,last_token_hs,5,True,SI,0.03951375558972359,0.032433345913887024,0.03305588032138513
deepseek_v2_lite,last_token_hs,6,False,DI,0.9884799718856812,0.9859126630151713,0.9902672028239216
deepseek_v2_lite,last_token_hs,6,False,II,0.9854599833488464,0.9836307093105856,0.9866088908035674
deepseek_v2_lite,last_token_hs,6,False,SI,0.9868060946464539,0.9841657905121693,0.9885659751975723
deepseek_v2_lite,last_token_hs,6,True,DI,0.15283642709255219,0.10688757176457789,0.16862303257211345
deepseek_v2_lite,last_token_hs,6,True,II,0.036763548851013184,0.03525054082274445,0.035276533401456533
deepseek_v2_lite,last_token_hs,6,True,SI,0.03858623653650284,0.03178895264864162,0.03485620196069438
deepseek_v2_lite,last_token_hs,7,False,DI,0.9733530879020691,0.9684847763768453,0.9764016315627642
deepseek_v2_lite,last_token_hs,7,False,II,0.9677645564079285,0.9623653774220402,0.9695679374024
deepseek_v2_lite,last_token_hs,7,False,SI,0.9711499214172363,0.9678236968844066,0.9730599858872515
deepseek_v2_lite,last_token_hs,7,True,DI,0.09865101426839828,0.07637964198662024,0.10299430836179839
deepseek_v2_lite,last_token_hs,7,True,II,0.0008945346344262362,0.006923717446625234,0.00692636071086507
deepseek_v2_lite,last_token_hs,7,True,SI,0.018899064511060715,0.019038302823901183,0.019046503460327966
deepseek_v2_lite,last_token_hs,8,False,DI,0.9761122465133667,0.9715818950476448,0.9792807361932481
deepseek_v2_lite,last_token_hs,8,False,II,0.9704815149307251,0.9668495402296073,0.972388697853483
deepseek_v2_lite,last_token_hs,8,False,SI,0.9740012884140015,0.9702913766334148,0.9760102996446274
deepseek_v2_lite,last_token_hs,8,True,DI,0.10352072864770889,0.0758376249630251,0.1122130444586267
deepseek_v2_lite,last_token_hs,8,True,II,0.00038026479887776077,0.005401811096817255,0.005413261237465085
deepseek_v2_lite,last_token_hs,8,True,SI,0.021244606003165245,0.024670053273443848,0.02467895470775428
deepseek_v2_lite,last_token_hs,9,False,DI,0.9681239724159241,0.9612034030033118,0.9724551655019763
deepseek_v2_lite,last_token_hs,9,False,II,0.9563022255897522,0.9499906141600772,0.9600861008402342
deepseek_v2_lite,last_token_hs,9,False,SI,0.9648404717445374,0.9607321864440944,0.9677809196897755
deepseek_v2_lite,last_token_hs,9,True,DI,0.12491496652364731,0.10094145250538963,0.13278229593264032
deepseek_v2_lite,last_token_hs,9,True,II,-0.0028809914365410805,0.0015803573187440634,0.0015961663471900744
deepseek_v2_lite,last_token_hs,9,True,SI,0.030398938804864883,0.033351920545115474,0.03342877774790466
deepseek_v2_lite,last_token_hs,10,False,DI,0.9656421542167664,0.9591718915765634,0.9701824301849756
deepseek_v2_lite,last_token_hs,10,False,II,0.9520460367202759,0.9451084092655011,0.9561347297157852
deepseek_v2_lite,last_token_hs,10,False,SI,0.9621473550796509,0.9571831403412093,0.9657535594936848
deepseek_v2_lite,last_token_hs,10,True,DI,0.13723479211330414,0.10393058228396211,0.15269779648049983
deepseek_v2_lite,last_token_hs,10,True,II,-0.0021441983990371227,-0.0016647680895403025,-0.001639745243204159
deepseek_v2_lite,last_token_hs,10,True,SI,0.04106704518198967,0.036693848669560075,0.037440086378342084
deepseek_v2_lite,last_token_hs,11,False,DI,0.9529355764389038,0.9415683590150256,0.9607221402494083
deepseek_v2_lite,last_token_hs,11,False,II,0.9378734230995178,0.9260841240237755,0.9446361703710711
deepseek_v2_lite,last_token_hs,11,False,SI,0.9501993060112,0.9417104148506449,0.955681929856472
deepseek_v2_lite,last_token_hs,11,True,DI,0.13293534517288208,0.08993583836843114,0.15173396635996805
deepseek_v2_lite,last_token_hs,11,True,II,-0.009362016804516315,-0.004320770967751106,-0.004302111192339601
deepseek_v2_lite,last_token_hs,11,True,SI,0.04484662413597107,0.04604870453476919,0.046051713824766645
deepseek_v2_lite,last_token_hs,12,False,DI,0.9529436230659485,0.9423856193147853,0.9598213781673552
deepseek_v2_lite,last_token_hs,12,False,II,0.9346299767494202,0.9224143699704085,0.9419451534357933
deepseek_v2_lite,last_token_hs,12,False,SI,0.9504219889640808,0.942634609239529,0.9560253580811127
deepseek_v2_lite,last_token_hs,12,True,DI,0.12725695967674255,0.08642200386551746,0.14640796907846387
deepseek_v2_lite,last_token_hs,12,True,II,-0.015594668686389923,-0.011439964175223725,-0.011411360237473045
deepseek_v2_lite,last_token_hs,12,True,SI,0.05350558087229729,0.0444888100068285,0.04865956697890135
deepseek_v2_lite,last_token_hs,13,False,DI,0.948063313961029,0.9356098938772099,0.9562467543107845
deepseek_v2_lite,last_token_hs,13,False,II,0.9233944416046143,0.9067824930684658,0.9336446001608909
deepseek_v2_lite,last_token_hs,13,False,SI,0.9403805136680603,0.9295085739820471,0.947723996652908
deepseek_v2_lite,last_token_hs,13,True,DI,0.12011609971523285,0.08494233549057038,0.13589073758123726
deepseek_v2_lite,last_token_hs,13,True,II,-0.020988069474697113,-0.01629784889519212,-0.016267682871356152
deepseek_v2_lite,last_token_hs,13,True,SI,0.041061222553253174,0.03418293969208691,0.03651229888850509
deepseek_v2_lite,last_token_hs,14,False,DI,0.9317918419837952,0.9161987670090888,0.9422489648450244
deepseek_v2_lite,last_token_hs,14,False,II,0.897529661655426,0.8715633110633575,0.9162861157460883
deepseek_v2_lite,last_token_hs,14,False,SI,0.9209445118904114,0.9045624032474412,0.9319949920939131
deepseek_v2_lite,last_token_hs,14,True,DI,0.09214358776807785,0.06686501935444955,0.10274317577521304
deepseek_v2_lite,last_token_hs,14,True,II,-0.02783646620810032,-0.020333345979452126,-0.020329214983325173
deepseek_v2_lite,last_token_hs,14,True,SI,0.026030803099274635,0.02276386693141555,0.02305626238319329
deepseek_v2_lite,last_token_hs,15,False,DI,0.9211439490318298,0.8993381606340567,0.9338451803924157
deepseek_v2_lite,last_token_hs,15,False,II,0.8801539540290833,0.8481582858659182,0.9035819552016046
deepseek_v2_lite,last_token_hs,15,False,SI,0.909670889377594,0.8894923632430113,0.9221152380569884
deepseek_v2_lite,last_token_hs,15,True,DI,0.08179596811532974,0.0569228017165773,0.09182935575061263
deepseek_v2_lite,last_token_hs,15,True,II,-0.03182876110076904,-0.024196768179535803,-0.024186475200222286
deepseek_v2_lite,last_token_hs,15,True,SI,0.016503162682056427,0.012163904496732877,0.01322026709329796
deepseek_v2_lite,last_token_hs,16,False,DI,0.9225964546203613,0.9011262005195135,0.9350452428232982
deepseek_v2_lite,last_token_hs,16,False,II,0.8808770775794983,0.848348066839735,0.9071751762001977
deepseek_v2_lite,last_token_hs,16,False,SI,0.9093024730682373,0.8883531124708794,0.9223818334615217
deepseek_v2_lite,last_token_hs,16,True,DI,0.07755723595619202,0.05031424099519582,0.0869279983497662
deepseek_v2_lite,last_token_hs,16,True,II,-0.0318642258644104,-0.023216404020786147,-0.023193000321113474
deepseek_v2_lite,last_token_hs,16,True,SI,0.013677633367478848,0.009906006047923847,0.011048984770058863
deepseek_v2_lite,last_token_hs,17,False,DI,0.9021683931350708,0.8806354548024637,0.9142577112922609
deepseek_v2_lite,last_token_hs,17,False,II,0.857629656791687,0.8243224373848823,0.8813532557705223
deepseek_v2_lite,last_token_hs,17,False,SI,0.8870589733123779,0.8671418654886843,0.9003436267822377
deepseek_v2_lite,last_token_hs,17,True,DI,0.04925369471311569,0.03537127754174108,0.04800502456264906
